project_gid,project_name,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1208711008179173,AI Video Series - Karla,1207760971753571,Progress,enum,Launch,,,Launch,,,,
1208711008179173,AI Video Series - Karla,1207789348846048,Weekly Meeting Status,enum,Evaluation Sent to Faculty,,,Evaluation Sent to Faculty,,,,
1208711008179173,AI Video Series - Karla,1207867857544034,Project Point Person,people,,,,,,,,
1208711008179173,AI Video Series - Karla,1206060337251839,Priority,enum,,,,,,,,
1208711008179173,AI Video Series - Karla,1208711651902976,End Date,date,,,,,,,,
1208711008179173,AI Video Series - Karla,1208664289280378,Actual time rollup,number,,,,,,,,
1208711008179173,AI Video Series - Karla,1207789356643216,Project Type,enum,,,,,,,,
1208711008179173,AI Video Series - Karla,1208709671963773,Started Range,enum,,,,,,,,
1208711008179173,AI Video Series - Karla,1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1208711008179173,AI Video Series - Karla,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208711008179173,AI Video Series - Karla,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208711008179173,AI Video Series - Karla,1209399102904553,Faculty Members,text,Karla Badillo-Urquiola,Karla Badillo-Urquiola,,,,,,
1208711008179173,AI Video Series - Karla,1209784442313102,Project Members,people,Michael Lerma,,,,,,Michael Lerma,
1208711008179173,AI Video Series - Karla,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208711008179173,AI Video Series - Karla,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208711008179173,AI Video Series - Karla,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1209399345312015,Academic Department / Institute,text,ACE,ACE,,,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1209527325029623,Academic Department,enum,ACE,,,ACE,,,,
1208875960377620,Program for Inclusive Education (PIE) Video #2,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208878713359035,Calc I Summer Online,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208878713359035,Calc I Summer Online,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1208878713359035,Calc I Summer Online,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208878713359035,Calc I Summer Online,1209399345312015,Academic Department / Institute,text,Math,Math,,,,,,
1208878713359035,Calc I Summer Online,1209527325029623,Academic Department,enum,Math,,,Math,,,,
1208878713359035,Calc I Summer Online,1209399102904553,Faculty Members,text,Brian Mulholland,Brian Mulholland,,,,,,
1208878713359035,Calc I Summer Online,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1208878713359035,Calc I Summer Online,1209784442313102,Project Members,people,"Yi Lu, Lawrence Greenspun, Matthew Simmons",,,,,,"Yi Lu, Lawrence Greenspun, Matthew Simmons",
1208878713359035,Calc I Summer Online,1208664289280378,Actual time rollup,number,15h 50m,,950,,,,,
1208878713359040,3D Environments Summer Online,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208878713359040,3D Environments Summer Online,1209399038539552,Type of Project,enum,New Course Design,,,New Course Design,,,,
1208878713359040,3D Environments Summer Online,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208878713359040,3D Environments Summer Online,1209399345312015,Academic Department / Institute,text,CSE,CSE,,,,,,
1208878713359040,3D Environments Summer Online,1209527325029623,Academic Department,enum,CSE,,,CSE,,,,
1208878713359040,3D Environments Summer Online,1209399102904553,Faculty Members,text,John Slaughter,John Slaughter,,,,,,
1208878713359040,3D Environments Summer Online,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1208878713359040,3D Environments Summer Online,1209784442313102,Project Members,people,"Yi Lu, Lawrence Greenspun",,,,,,"Yi Lu, Lawrence Greenspun",
1208878713359040,3D Environments Summer Online,1208664289280378,Actual time rollup,number,1d 8h,,1955,,,,,
1208981515547171,Radio Systems MVP,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1208981515547171,Radio Systems MVP,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208981515547171,Radio Systems MVP,1209399345312015,Academic Department / Institute,text,Engineering,Engineering,,,,,,
1208981515547171,Radio Systems MVP,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208981515547171,Radio Systems MVP,1209527325029623,Academic Department,enum,Engineering,,,Engineering,,,,
1208981515547171,Radio Systems MVP,1209399102904553,Faculty Members,text,Nick Laneman,Nick Laneman,,,,,,
1208981515547171,Radio Systems MVP,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1209213189516073,ASCEND Engineering,1206060337251839,Priority,enum,,,,,,,,
1209213189516073,ASCEND Engineering,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1209213189516073,ASCEND Engineering,1209399038539552,Type of Project,enum,Course Redesign / Refresh,,,Course Redesign / Refresh,,,,
1209213189516073,ASCEND Engineering,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1209213189516073,ASCEND Engineering,1209399102904553,Faculty Members,text,"Brian Mulholland, Leo McWilliams","Brian Mulholland, Leo McWilliams",,,,,,
1209213189516073,ASCEND Engineering,1209399100804462,Estimated T-Shirt Size,enum,L,,,L,,,,
1209213189516073,ASCEND Engineering,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209399099129728,Budget,number,,,,,,,,
1209213189516073,ASCEND Engineering,1209427215212489,Launch Date,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209427559926066,Modality,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209427424739041,Platform,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209427433494706,XR Component,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209427564982194,External Partner(s),text,,,,,,,,
1209213189516073,ASCEND Engineering,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1209213189516073,ASCEND Engineering,1209527325029623,Academic Department,enum,Math and Engineering,,,Math and Engineering,,,,
1209213189516073,ASCEND Engineering,1209784442313102,Project Members,people,"Kuangchen Hsu, Lawrence Greenspun, Matthew Simmons",,,,,,"Kuangchen Hsu, Lawrence Greenspun, Matthew Simmons",
1209213189516073,ASCEND Engineering,1208664289280378,Actual time rollup,number,4d 6h,,6175,,,,,
1209213189516073,ASCEND Engineering,1212690207649115,Current Phase,enum,,,,,,,,
1209213189516073,ASCEND Engineering,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1209213189516073,ASCEND Engineering,1203976499880499,Estimated time,number,,,,,,,,
1209243150458199,PIE Video #3,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1209243150458199,PIE Video #3,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1209243150458199,PIE Video #3,1209399345312015,Academic Department / Institute,text,ACE,ACE,,,,,,
1209243150458199,PIE Video #3,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1209243150458199,PIE Video #3,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1209243150458199,PIE Video #3,1209527325029623,Academic Department,enum,ACE,,,ACE,,,,
1209243150458199,PIE Video #3,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1209243150458199,PIE Video #3,1209784442313102,Project Members,people,"Matthew Simmons, Michael Lerma",,,,,,"Matthew Simmons, Michael Lerma",
1209243150458199,PIE Video #3,1208664289280378,Actual time rollup,number,8h 00m,,480,,,,,
1209243150458283,XR for Law - Car Crash,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1209243150458283,XR for Law - Car Crash,1209399038539552,Type of Project,enum,"XR Project (VR, AR, MR)",,,"XR Project (VR, AR, MR)",,,,
1209243150458283,XR for Law - Car Crash,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1209243150458283,XR for Law - Car Crash,1209399345312015,Academic Department / Institute,text,Law School,Law School,,,,,,
1209243150458283,XR for Law - Car Crash,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1209243150458283,XR for Law - Car Crash,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1209243150458283,XR for Law - Car Crash,1209527325029623,Academic Department,enum,Law School,,,Law School,,,,
1209243150458283,XR for Law - Car Crash,1209399102904553,Faculty Members,text,Susan Azyndar,Susan Azyndar,,,,,,
1209243150458283,XR for Law - Car Crash,1209784442313102,Project Members,people,"Michael Lerma, KC Frye",,,,,,"Michael Lerma, KC Frye",
1209417479528380,Videos for Eva,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1209417479528380,Videos for Eva,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1209417479528380,Videos for Eva,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1209417479528380,Videos for Eva,1209399102904553,Faculty Members,text,"
Eva Dziadula","
Eva Dziadula",,,,,,
1209417479528380,Videos for Eva,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1209417479528380,Videos for Eva,1209784442313102,Project Members,people,Matthew Simmons,,,,,,Matthew Simmons,
1209417479528380,Videos for Eva,1208664289280378,Actual time rollup,number,1d 5h,,1755,,,,,
1209419538333955,Insect Podcast Consult,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1209419538333955,Insect Podcast Consult,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1209419538333955,Insect Podcast Consult,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1209419538333955,Insect Podcast Consult,1209399102904553,Faculty Members,text,Lee Haines,Lee Haines,,,,,,
1209419538333955,Insect Podcast Consult,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1209419538333955,Insect Podcast Consult,1209784442313102,Project Members,people,"Matthew Simmons, Lawrence Greenspun",,,,,,"Matthew Simmons, Lawrence Greenspun",
1209419538333955,Insect Podcast Consult,1208664289280378,Actual time rollup,number,5h 10m,,310,,,,,
1209877147787619,Study Abroad,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1209877147787619,Study Abroad,1209784442313102,Project Members,people,"Michael Lerma, Matthew Simmons, Janyl Ismailova, Maddie Rowlett",,,,,,"Michael Lerma, Matthew Simmons, Janyl Ismailova, Maddie Rowlett",
1209877147787619,Study Abroad,1209399038539552,Type of Project,enum,Course Redesign / Refresh,,,Course Redesign / Refresh,,,,
1209877147787619,Study Abroad,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1209877147787619,Study Abroad,1209527325029623,Academic Department,enum,Global Travel,,,Global Travel,,,,
1209877147787619,Study Abroad,1208664289280378,Actual time rollup,number,7h 30m,,450,,,,,
1209897970646083,Multimedia Writing and Rhetoric,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1209897970646083,Multimedia Writing and Rhetoric,1208664289280378,Actual time rollup,number,1h 15m,,75,,,,,
1209897970646083,Multimedia Writing and Rhetoric,1209784442313102,Project Members,people,Matthew Simmons,,,,,,Matthew Simmons,
1209897970646083,Multimedia Writing and Rhetoric,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1209897970646083,Multimedia Writing and Rhetoric,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1209897970646083,Multimedia Writing and Rhetoric,1209527325029623,Academic Department,enum,Writing Faculty,,,Writing Faculty,,,,
1209897970646083,Multimedia Writing and Rhetoric,1209399102904553,Faculty Members,text,Whitney James,Whitney James,,,,,,
1209897970646083,Multimedia Writing and Rhetoric,1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1209897970646083,Multimedia Writing and Rhetoric,1209399036833272,Actual T-Shirt Size,enum,S,,,S,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1209399038539552,Type of Project,enum,Sprint,,,Sprint,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1209399102904553,Faculty Members,text,Dana Horgen,Dana Horgen,,,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1209527325029623,Academic Department,enum,Chemistry and Biochemistry,,,Chemistry and Biochemistry,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1208664289280378,Actual time rollup,number,2d 19h,,4025,,,,,
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1209784442313102,Project Members,people,"Brianna Stines, Janyl Ismailova",,,,,,"Brianna Stines, Janyl Ismailova",
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1209784442313102,Project Members,people,"Michael Lerma, Yi Lu",,,,,,"Michael Lerma, Yi Lu",
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1209399038539552,Type of Project,enum,Sprint,,,Sprint,,,,
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1209527325029623,Academic Department,enum,Writing Faculty,,,Writing Faculty,,,,
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1209399102904553,Faculty Members,text,Whitney James,Whitney James,,,,,,
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1208664289280378,Actual time rollup,number,2d 2h,,3015,,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209784442313102,Project Members,people,"Michael Lerma, Yi Lu",,,,,,"Michael Lerma, Yi Lu",
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209399038539552,Type of Project,enum,Sprint,,,Sprint,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209527325029623,Academic Department,enum,Arts and Letters,,,Arts and Letters,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209399102904553,Faculty Members,text,Yeonhee Yoon,Yeonhee Yoon,,,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1208664289280378,Actual time rollup,number,19h 30m,,1170,,,,,
1210225716846542,Sprint 2025 - Bringing Korean to Life - Yeonhee Yoon,1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1209784442313102,Project Members,people,"Michael Lerma, Kuangchen Hsu",,,,,,"Michael Lerma, Kuangchen Hsu",
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1209399038539552,Type of Project,enum,Sprint,,,Sprint,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1209399102904553,Faculty Members,text,Elizabeth Wood,Elizabeth Wood,,,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1208664289280378,Actual time rollup,number,1h 00m,,60,,,,,
1210225716846547,Sprint 2025 - VR in Global Health Training - Elizabeth Wood,1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1211080311286428,Diction App,1207871566050150,NDL Project Status,enum,Project Initiated - ODL,,,Project Initiated - ODL,,,,
