project_gid,project_name,task_gid,task_name,section,canonical_phase,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1207473416887601,Sprint: Interactive (Elena) ,1207473416887604,Kick-off meeting,Design,Design,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207473416887604,Kick-off meeting,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207473416887604,Kick-off meeting,Design,Design,1207688589267078,Status Update,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207473416887606,Wireframe,Design,Design,1207473472107220,References,text,https://docs.google.com/document/d/1EzV3AQMZAovdLow4LjQIq8ogJIESyZp5CxpEwKhc-Oo/edit,https://docs.google.com/document/d/1EzV3AQMZAovdLow4LjQIq8ogJIESyZp5CxpEwKhc-Oo/edit,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207473416887606,Wireframe,Design,Design,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207473416887606,Wireframe,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207473416887606,Wireframe,Design,Design,1207688589267078,Status Update,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616934,Handoff meeting,Design,Design,1207473472107220,References,text,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616934,Handoff meeting,Design,Design,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616934,Handoff meeting,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616934,Handoff meeting,Design,Design,1207688589267078,Status Update,enum,Not Started,,,Not Started,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616922,Rough draft,Genially Build,Genially Build,1207473472107220,References,text,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616922,Rough draft,Genially Build,Genially Build,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616922,Rough draft,Genially Build,Genially Build,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616922,Rough draft,Genially Build,Genially Build,1207688589267078,Status Update,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616924,Second draft,Genially Build,Genially Build,1207473472107220,References,text,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616924,Second draft,Genially Build,Genially Build,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616924,Second draft,Genially Build,Genially Build,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616924,Second draft,Genially Build,Genially Build,1207688589267078,Status Update,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616928,Final draft,Genially Build,Genially Build,1207473472107220,References,text,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616928,Final draft,Genially Build,Genially Build,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616928,Final draft,Genially Build,Genially Build,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616928,Final draft,Genially Build,Genially Build,1207688589267078,Status Update,enum,In Progress,,,In Progress,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616930,Final,Genially Build,Genially Build,1207473472107220,References,text,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616930,Final,Genially Build,Genially Build,1207729706405562,Status,enum,Complete,,,Complete,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616930,Final,Genially Build,Genially Build,1203976499880499,Estimated time,number,,,,,,,,
1207473416887601,Sprint: Interactive (Elena) ,1207661151616930,Final,Genially Build,Genially Build,1207688589267078,Status Update,enum,Not Started,,,Not Started,,,,
1207728646024488,AI Video Series,1207728646026663,Scripting,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207728646026663,Scripting,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207728646026663,Scripting,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207728646026665,Review script with Ron,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207728646026665,Review script with Ron,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207728646026665,Review script with Ron,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207728646026667,Film,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207728646026667,Film,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207728646026667,Film,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207728646026669,Edit RC1,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207728646026669,Edit RC1,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207728646026669,Edit RC1,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035763,Edit RC2,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035763,Edit RC2,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207799440035763,Edit RC2,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035765,SME Review of RC2,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035765,SME Review of RC2,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207799440035765,SME Review of RC2,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035767,Edit FC1,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035767,Edit FC1,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207799440035767,Edit FC1,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035769,Last Looks FC1 (Internal only),Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035769,Last Looks FC1 (Internal only),Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207799440035769,Last Looks FC1 (Internal only),Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207728646026671,Edit Master,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207728646026671,Edit Master,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207728646026671,Edit Master,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207728646026673,Video 1 Upload to Youtube (final deliverable) + captions added,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207728646026673,Video 1 Upload to Youtube (final deliverable) + captions added,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268400,References,text,https://youtube.com/playlist?list=PLGbS0Ec7m9oIVOXZZFZFpKIv2T03iFTOt&si=rpgWyfJPI1YMm-ns,https://youtube.com/playlist?list=PLGbS0Ec7m9oIVOXZZFZFpKIv2T03iFTOt&si=rpgWyfJPI1YMm-ns,,,,,,
1207728646024488,AI Video Series,1207728646026673,Video 1 Upload to Youtube (final deliverable) + captions added,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,Video 1: Opening the Dialogue on AI in Education - Ron Metoyer,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207746082355805,Scripting,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207746082355805,Scripting,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207746082355805,Scripting,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207746087971162,Review script with John,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207746087971162,Review script with John,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207746087971162,Review script with John,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207746124993108,Film,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207746124993108,Film,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207746124993108,Film,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035773,Edit RC1,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035773,Edit RC1,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207799440035773,Edit RC1,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035775,Edit RC2,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035775,Edit RC2,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268400,References,text,,,,,,,,
1207728646024488,AI Video Series,1207799440035775,Edit RC2,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268406,Status,enum,Complete,,,Complete,,,,
1207728646024488,AI Video Series,1207799440035777,SME Review of RC2,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1203976499880499,Estimated time,number,,,,,,,,
1207728646024488,AI Video Series,1207799440035777,SME Review of RC2,Video 2:  Generative AI Overview - John Behrens,Video 2:  Generative AI Overview - John Behrens,1207745571268400,References,text,,,,,,,,
